District,State,Year,Crops,Season,Soil_Type,Irrigation,Rainfall,Temperature,Area,Yield,Production,Fertilizer_kg_per_ha,Nitrogen,Phosphorus,Potassium,Humidity,Soil_pH,Crop_Category,Previous_Yield,Yield_Change,Rainfall_Distribution,Rainfall_Score,Weather_Forecast,Weather_Score,Soil_Fertility_Index,WSI_raw,Humidity_Factor,Irrigation_Factor,Season_Factor,Temp_Factor,Rainfall_Factor,Water_Stress_Index,Water_Stress_Level,Yield_Efficiency
Rayagada,Odisha,2019,Ragi,Kharif,Loamy,Rainfed,1064.0,28.7,10988.0,1.4627775755369494,16073.0,60.3,240.7,152.8,237.8,66.6,6.3,Cereal,1.67,-0.29,Moderate,2,Balanced,3,0.3995160551093395,0.0269483568075117,1.0,1.2,0.9,1.0,1.0,0.0291042253521126,Medium Stress,0.8395911758679904
Rayagada,Odisha,2020,Ragi,Kharif,Loamy,Canal,800.0,26.0,7628.0,1.6124803356056634,12300.0,71.5,301.0,249.6,253.3,49.3,7.35,Cereal,1.38,0.1200000000000001,Moderate,2,Normal,2,0.5608434373634918,0.0324594257178526,1.15,0.95,0.9,1.0,1.0,0.0319157303370786,Medium Stress,1.0035259349312813
Rayagada,Odisha,2021,Ragi,Kharif,Loamy,Canal,1232.0,27.3,15618.0,1.2643744397490075,19747.0,78.8,243.3,264.2,273.7,68.6,7.04,Cereal,1.5,-0.3400000000000001,Good,3,Balanced,3,0.5634307978031121,0.0221411192214111,1.0,0.95,0.9,1.0,1.0,0.0189306569343065,Low Stress,0.8740655918623356
Rayagada,Odisha,2022,Ragi,Kharif,Loamy,Rainfed,1472.0,24.9,9347.0,1.6353910345565421,15286.0,66.4,342.6,229.2,207.1,91.6,7.1,Cereal,1.16,0.32,Good,3,Cool & Wet,4,0.5313501591199358,0.0169042769857433,0.85,1.2,0.9,1.0,1.0,0.0155181262729124,Low Stress,1.0873018249345254
Rayagada,Odisha,2023,Ragi,Kharif,Loamy,Canal,1043.0,33.6,13502.0,2.20641386461265,29791.0,65.9,303.7,173.5,236.5,65.0,6.99,Cereal,1.48,0.49,Moderate,2,Balanced,3,0.5260475829103797,0.032183908045977,1.0,0.95,0.9,1.0,1.0,0.0275172413793103,Medium Stress,1.2963198419976196
Rayagada,Odisha,2024,Ragi,Kharif,Loamy,Rainfed,1159.0,26.9,16061.0,1.7138409812589503,27526.0,60.3,247.9,199.7,196.2,89.7,7.42,Cereal,1.97,-0.4599999999999999,Moderate,2,Balanced,3,0.4103348258992672,0.0231896551724137,0.85,1.2,0.9,1.0,1.0,0.0212881034482758,Medium Stress,0.925459083324552
Rayagada,Odisha,2025,Ragi,Kharif,Loamy,Canal,1138.0,26.5,12810.0,1.6559718969555035,21213.0,68.2,350.9,174.4,282.0,85.6,6.61,Cereal,1.51,-0.07,Moderate,2,Balanced,3,0.6123367770329431,0.0232660228270412,0.85,0.95,0.9,1.0,1.0,0.0169085820895522,Low Stress,0.8909099145326032
Rayagada,Odisha,2015,Rice,Kharif,Loamy,Canal,800.0,34.0,106543.0,2.3299982166824664,248245.0,96.5,321.5,269.7,241.6,49.7,6.17,Cereal,3.407,-1.077,Moderate,2,Hot & Dry,1,0.5876351798313025,0.0424469413233458,1.15,0.95,0.9,1.0,1.0,0.0417359550561797,Medium Stress,1.0
Rayagada,Odisha,2016,Rice,Kharif,Loamy,Rainfed,1800.0,33.1,82480.0,3.4205504364694472,282127.0,164.9,279.9,226.6,192.3,95.0,5.55,Cereal,2.33,1.04,Heavy,4,Cool & Wet,4,0.3887853565897,0.0183786785119378,0.85,1.2,0.9,1.0,0.9,0.015184464186563,Low Stress,1.1896431602555424
Rayagada,Odisha,2017,Rice,Kharif,Loamy,Rainfed,1218.0,27.4,108744.0,4.583498859707202,498428.0,127.3,290.1,254.9,174.1,79.5,6.99,Cereal,3.37,1.08,Good,3,Balanced,3,0.4752232475721896,0.0224774405250205,1.0,1.2,0.9,1.0,1.0,0.0242756357670221,Medium Stress,1.330601253962811
Rayagada,Odisha,2018,Rice,Kharif,Loamy,Rainfed,1133.0,31.4,83525.0,4.420353187668363,369210.0,124.4,274.9,207.8,229.8,74.7,6.07,Cereal,4.45,-0.2199999999999997,Moderate,2,Balanced,3,0.4667521742467428,0.027689594356261,1.0,1.2,0.9,1.0,1.0,0.0299047619047619,Medium Stress,1.0673398242086853
Rayagada,Odisha,2019,Rice,Kharif,Loamy,Rainfed,1026.0,28.5,90491.0,3.8901990253174348,352028.0,128.6,220.7,232.8,208.9,84.2,6.11,Cereal,4.23,-0.5600000000000005,Moderate,2,Balanced,3,0.4172569029594895,0.0277507302823758,0.85,1.2,0.9,1.0,1.0,0.025475170399221,Medium Stress,0.9051148479369897
Rayagada,Odisha,2020,Rice,Kharif,Loamy,Tube Well,891.0,33.2,124913.0,3.579747504262967,447157.0,136.5,450.0,263.4,270.1,57.2,7.28,Cereal,3.67,-0.3399999999999998,Moderate,2,Hot & Dry,1,0.8007295016387095,0.037219730941704,1.0,0.85,0.9,1.0,1.0,0.0284730941704035,Medium Stress,0.9031935921017976
Rayagada,Odisha,2021,Rice,Kharif,Loamy,Rainfed,1285.0,28.5,116245.0,3.237300529055013,376320.0,135.3,257.7,176.0,194.1,81.0,6.11,Cereal,3.33,-0.3599999999999999,Good,3,Balanced,3,0.4010892544412081,0.0221617418351477,0.85,1.2,0.9,1.0,1.0,0.0203444790046656,Medium Stress,0.9070400200892322
Rayagada,Odisha,2022,Rice,Kharif,Loamy,Rainfed,1619.0,31.4,133635.0,2.6630523440715383,355877.0,165.1,223.9,198.4,207.1,93.1,6.15,Cereal,2.97,-0.56,Heavy,4,Cool & Wet,4,0.3685107165848719,0.0193827160493827,0.85,1.2,0.9,1.0,0.9,0.0160139999999999,Low Stress,0.8427291604706134
Rayagada,Odisha,2023,Rice,Kharif,Loamy,Canal,1297.0,29.8,119226.0,3.3712025900390854,401935.0,209.8,275.3,296.4,281.2,81.2,5.83,Cereal,2.41,0.5999999999999996,Good,3,Balanced,3,0.5386937826677953,0.0229583975346687,0.85,0.95,0.9,1.0,1.0,0.0166850154083204,Low Stress,1.090821039716254
Rayagada,Odisha,2024,Rice,Kharif,Loamy,Canal,908.0,27.2,141077.0,4.880497884134196,688526.0,123.4,266.6,229.8,217.7,56.9,5.88,Cereal,3.01,1.29,Moderate,2,Normal,2,0.4696604786526234,0.0299229922992299,1.0,0.95,0.9,1.0,1.0,0.0255841584158415,Medium Stress,1.3414406992275851
Rayagada,Odisha,2025,Rice,Kharif,Loamy,Rainfed,1485.0,32.6,101094.0,3.9100045502205867,395278.0,175.1,341.8,182.4,287.1,84.1,5.67,Cereal,4.3,-0.8999999999999999,Good,3,Cool & Wet,4,0.5049186175247902,0.0219380888290713,0.85,1.2,0.9,1.0,1.0,0.0201391655450874,Medium Stress,0.9645040417551465
Sambalpur,Odisha,2015,Arhar,Rabi,Loamy,Tube Well,800.0,33.9,14199.0,1.170011972674132,16613.0,29.9,418.8,260.2,244.5,62.0,8.09,Pulse,1.262,-0.092,Moderate,2,Hot & Dry,1,0.4926430825202109,0.0423220973782771,1.0,0.85,1.0,1.0,1.0,0.0359737827715355,Medium Stress,1.0
Sambalpur,Odisha,2016,Arhar,Kharif,Loamy,Rainfed,1579.0,31.8,8660.0,1.6036951501154735,13888.0,31.9,219.8,196.6,208.8,90.3,7.06,Pulse,1.17,0.4100000000000001,Good,3,Cool & Wet,4,0.3164915495079684,0.020126582278481,0.85,1.2,0.9,1.0,0.9,0.016628582278481,Low Stress,1.1563550721985285
Sambalpur,Odisha,2017,Arhar,Rabi,Loamy,Tube Well,1093.0,34.1,24669.0,1.545016011998865,38114.0,39.7,402.0,299.4,203.8,70.3,8.1,Pulse,1.58,-0.08,Moderate,2,Balanced,3,0.510306118826484,0.0311700182815356,1.0,0.85,1.0,1.0,1.0,0.0264945155393053,Medium Stress,1.0732450058351837
Sambalpur,Odisha,2018,Arhar,Rabi,Red,Canal,1172.0,32.9,24348.0,0.9613931329061935,23408.0,61.6,224.9,207.8,178.8,70.1,6.33,Pulse,1.5,-0.58,Moderate,2,Balanced,3,0.3638973627741947,0.0280477408354646,1.0,0.95,1.0,1.0,1.0,0.0266453537936913,Medium Stress,0.7017290053230079
Sambalpur,Odisha,2019,Arhar,Rabi,Loamy,Tube Well,973.0,34.7,13933.0,1.2931888322687146,18018.0,57.1,433.0,282.0,318.0,45.9,6.93,Pulse,0.92,0.2999999999999999,Moderate,2,Hot & Dry,1,0.8863996760241685,0.0356262833675564,1.15,0.85,1.0,1.0,1.0,0.0348246919917864,Medium Stress,1.0210465739040773
Sambalpur,Odisha,2020,Arhar,Rabi,Laterite,Tube Well,800.0,33.1,10656.0,0.9137575075075075,9737.0,68.0,238.1,121.3,185.8,53.5,6.06,Pulse,1.22,-0.37,Moderate,2,Hot & Dry,1,0.2846359509581183,0.0413233458177278,1.0,0.85,1.0,1.0,1.0,0.0351248439450686,Medium Stress,0.8652079570885362
Sambalpur,Odisha,2021,Arhar,Rabi,Laterite,Tube Well,1230.0,32.0,24475.0,1.427906026557712,34948.0,70.4,121.7,191.8,126.7,64.9,6.52,Pulse,0.85,0.4600000000000001,Good,3,Balanced,3,0.2084119354940562,0.0259951259138911,1.0,0.85,1.0,1.0,1.0,0.0220958570268074,Medium Stress,1.1785122607314145
Sambalpur,Odisha,2022,Arhar,Rabi,Loamy,Tube Well,1024.0,26.1,14264.0,1.6022153673583848,22854.0,52.8,408.7,298.8,287.0,69.6,7.78,Pulse,1.31,0.1399999999999999,Moderate,2,Balanced,3,0.7752865539826868,0.0254634146341463,1.0,0.85,1.0,1.0,1.0,0.0216439024390243,Medium Stress,1.218761078171067
Sambalpur,Odisha,2023,Arhar,Rabi,Red,Tube Well,1084.0,28.2,9955.0,1.6575590155700652,16501.0,50.1,197.9,190.4,214.8,63.0,6.52,Pulse,1.45,0.03,Moderate,2,Balanced,3,0.3892110561213443,0.0259907834101382,1.0,0.85,1.0,1.0,1.0,0.0220921658986175,Medium Stress,1.060796942694153
Sambalpur,Odisha,2024,Arhar,Rabi,Red,Canal,994.0,33.5,23536.0,1.2938902107409924,30453.0,47.0,195.8,191.8,164.7,53.4,6.61,Pulse,1.48,-0.3400000000000001,Moderate,2,Hot & Dry,1,0.272343804963589,0.0336683417085427,1.0,0.95,1.0,1.0,1.0,0.0319849246231155,Medium Stress,0.852427874819617
Sambalpur,Odisha,2025,Arhar,Rabi,Red,Canal,1025.0,35.1,15786.0,0.9659825161535538,15249.0,42.7,239.2,158.6,161.2,57.5,6.36,Pulse,1.14,-0.2999999999999999,Moderate,2,Balanced,3,0.2856924944777765,0.0342105263157894,1.0,0.95,1.0,1.15,1.0,0.037375,Medium Stress,0.7397569987109586
Sambalpur,Odisha,2015,Black gram,Rabi,Red,Tube Well,800.0,30.4,8031.0,1.060017432449259,8513.0,31.0,194.0,159.6,134.3,45.9,6.01,Pulse,0.95,0.1100000000000001,Moderate,2,Hot & Dry,1,0.2404120999641057,0.0379525593008739,1.15,0.85,1.0,1.0,1.0,0.0370986267166042,Medium Stress,1.0
Sambalpur,Odisha,2016,Black gram,Rabi,Laterite,Tube Well,1081.0,33.8,18401.0,1.3600891255910006,25027.0,54.5,141.8,166.0,113.7,64.8,6.86,Pulse,1.06,0.28,Moderate,2,Balanced,3,0.2002865500160459,0.0312384473197781,1.0,0.85,1.0,1.0,1.0,0.0265526802218114,Medium Stress,1.1239911078067288
Sambalpur,Odisha,2017,Black gram,Rabi,Laterite,Tube Well,1000.0,30.2,11364.0,0.9476416754663851,10769.0,47.7,209.1,196.1,132.4,69.5,5.74,Pulse,1.34,-0.42,Moderate,2,Balanced,3,0.2255542418011361,0.0301698301698301,1.0,0.85,1.0,1.0,1.0,0.0256443556443556,Medium Stress,0.8441619828092016
Sambalpur,Odisha,2018,Black gram,Zaid,Laterite,Tube Well,840.0,32.3,17668.0,0.7419628707267376,13109.0,47.6,222.0,172.9,172.7,40.0,6.25,Pulse,0.92,-0.21,Moderate,2,Hot & Dry,1,0.2543212662654228,0.0384066587395957,1.15,0.85,1.15,1.0,1.0,0.043173885255648,Medium Stress,0.7298728501076076
Sambalpur,Odisha,2019,Black gram,Rabi,Red,Tube Well,1098.0,30.3,9721.0,0.8479580290093611,8243.0,57.2,241.7,182.9,140.0,70.7,6.95,Pulse,0.71,0.09,Moderate,2,Balanced,3,0.3711241073685773,0.0275705186533212,1.0,0.85,1.0,1.0,1.0,0.023434940855323,Medium Stress,1.0024872339650959
Sambalpur,Odisha,2020,Black gram,Rabi,Laterite,Canal,800.0,33.2,15864.0,0.8814926878466969,13984.0,38.0,190.8,113.8,123.4,60.3,6.17,Pulse,0.8,0.0199999999999999,Moderate,2,Hot & Dry,1,0.1463994449361862,0.0414481897627965,1.0,0.95,1.0,1.0,1.0,0.0393757802746566,Medium Stress,1.070026513096322
Sambalpur,Odisha,2021,Black gram,Rabi,Red,Tube Well,1209.0,36.4,11658.0,1.0355120946989191,12072.0,47.5,188.0,197.1,204.6,67.1,6.45,Pulse,0.82,0.13,Good,3,Balanced,3,0.3272033452019907,0.0300826446280991,1.0,0.85,1.0,1.15,1.0,0.0294057851239669,Medium Stress,1.1235363713082578
Sambalpur,Odisha,2022,Black gram,Rabi,Red,Tube Well,941.0,32.6,18050.0,0.8729639889196676,15757.0,55.8,202.4,175.4,169.7,56.4,6.99,Pulse,0.95,-0.1599999999999999,Moderate,2,Hot & Dry,1,0.3482694691956249,0.0346072186836518,1.0,0.85,1.0,1.0,1.0,0.029416135881104,Medium Stress,0.938681462510983
Sambalpur,Odisha,2023,Black gram,Rabi,Red,Tube Well,1126.0,30.9,11214.0,1.0527911539147494,11806.0,30.6,175.8,193.3,148.2,72.8,6.92,Pulse,0.79,0.1499999999999999,Moderate,2,Balanced,3,0.2751220141072032,0.0274179236912156,1.0,0.85,1.0,1.0,1.0,0.0233052351375332,Medium Stress,1.0665614442738025
Sambalpur,Odisha,2024,Black gram,Rabi,Laterite,Canal,1200.0,30.5,16703.0,1.3279650362210382,22181.0,40.7,138.3,172.4,127.2,57.1,6.82,Pulse,0.94,0.2299999999999999,Good,3,Balanced,3,0.1559806286456733,0.0253955037468776,1.0,0.95,1.0,1.0,1.0,0.0241257285595337,Medium Stress,1.224412330939788
Sambalpur,Odisha,2025,Black gram,Rabi,Loamy,Tube Well,1125.0,29.3,13774.0,1.0924931029475824,15048.0,29.7,408.5,268.5,237.2,73.3,7.37,Pulse,1.17,-0.2199999999999999,Moderate,2,Balanced,3,0.6886472572395796,0.0260213143872113,1.0,0.85,1.0,1.0,1.0,0.0221181172291296,Medium Stress,0.9436349171277514
Sambalpur,Odisha,2015,Groundnut,Kharif,Loamy,Tube Well,800.0,30.2,37413.0,1.9000080186031594,71085.0,122.3,352.6,290.9,254.7,52.5,7.29,Oilseed,1.883,0.0170000000000001,Moderate,2,Hot & Dry,1,0.705367893215317,0.0377028714107365,1.0,0.85,0.9,1.0,1.0,0.0288426966292134,Medium Stress,1.0
Sambalpur,Odisha,2016,Groundnut,Kharif,Sandy,Rainfed,1502.0,28.4,18526.0,2.6389938464860196,48890.0,130.5,113.2,138.9,117.4,78.2,5.45,Oilseed,1.9,0.7000000000000002,Good,3,Cool & Wet,4,0.0647019943895284,0.0188955422488356,1.0,1.2,0.9,1.0,0.9,0.0183664670658682,Low Stress,1.162808002694738
Sambalpur,Odisha,2017,Groundnut,Kharif,Red,Rainfed,1179.0,34.4,21960.0,2.0703096539162114,45464.0,115.4,201.9,196.2,193.3,58.3,5.81,Oilseed,2.6,-0.5900000000000003,Moderate,2,Balanced,3,0.2760609874251756,0.0291525423728813,1.0,1.2,0.9,1.0,1.0,0.0314847457627118,Medium Stress,0.9397240459749568
Sambalpur,Odisha,2018,Groundnut,Kharif,Red,Tube Well,866.0,35.3,18474.0,1.2017429901483165,22201.0,96.8,179.9,209.8,160.6,47.6,7.52,Oilseed,2.01,-0.8599999999999999,Moderate,2,Hot & Dry,1,0.2891213442077552,0.040715109573241,1.15,0.85,0.9,1.15,1.0,0.0411919852941176,Medium Stress,0.6099138242624722
Sambalpur,Odisha,2019,Groundnut,Kharif,Red,Tube Well,801.0,31.7,19690.0,1.6535804977145758,32559.0,105.2,218.0,199.5,181.8,51.8,6.55,Oilseed,1.15,0.4100000000000001,Moderate,2,Hot & Dry,1,0.3659792911926682,0.0395261845386533,1.0,0.85,0.9,1.0,1.0,0.0302375311720698,Medium Stress,1.0071276829504079
Sambalpur,Odisha,2020,Groundnut,Kharif,Red,Tube Well,800.0,33.7,31375.0,2.1285099601593624,66782.0,189.6,205.0,239.6,158.4,59.7,6.3,Oilseed,1.56,0.4199999999999999,Moderate,2,Hot & Dry,1,0.3655239642401055,0.0420724094881398,1.0,0.85,0.9,1.0,1.0,0.0321853932584269,Medium Stress,1.281248650677135
Sambalpur,Odisha,2021,Groundnut,Kharif,Loamy,Canal,895.0,34.8,17464.0,1.3080050389372424,22843.0,94.3,363.3,262.6,293.0,64.8,6.97,Oilseed,1.98,-0.78,Moderate,2,Hot & Dry,1,0.6626370633629252,0.0388392857142857,1.0,0.95,0.9,1.0,1.0,0.0332075892857142,Medium Stress,0.7709118854980277
Sambalpur,Odisha,2022,Groundnut,Kharif,Laterite,Rainfed,1039.0,30.7,17120.0,2.7404205607476637,46916.0,146.2,169.9,159.7,139.8,72.8,6.06,Oilseed,1.2,1.28,Moderate,2,Balanced,3,0.1862945024717109,0.0295192307692307,1.0,1.2,0.9,1.0,1.0,0.0318807692307692,Medium Stress,1.3309612189721893
Sambalpur,Odisha,2023,Groundnut,Kharif,Loamy,Tube Well,932.0,36.8,15038.0,1.9376246841335283,29138.0,109.5,361.8,234.2,277.8,40.0,8.01,Oilseed,2.48,-0.75,Moderate,2,Hot & Dry,1,0.5499665265982561,0.0394426580921757,1.15,0.85,0.9,1.15,1.0,0.0399046302250803,Medium Stress,0.9710700339611275
Sambalpur,Odisha,2024,Groundnut,Kharif,Loamy,Tube Well,984.0,34.4,38758.0,2.519712059445792,97659.0,105.9,258.7,245.0,227.8,55.8,7.94,Oilseed,1.73,0.4900000000000002,Moderate,2,Hot & Dry,1,0.5282574281257135,0.0349238578680203,1.0,0.85,0.9,1.0,1.0,0.0267167512690355,Medium Stress,1.0502071490786646
Sambalpur,Odisha,2025,Groundnut,Kharif,Loamy,Tube Well,800.0,34.8,21818.0,2.069988083234027,45163.0,99.2,302.2,267.1,303.4,54.3,7.68,Oilseed,2.22,-0.4200000000000001,Moderate,2,Hot & Dry,1,0.6127274460977967,0.0434456928838951,1.0,0.85,0.9,1.0,1.0,0.0332359550561797,Medium Stress,0.9513796868500258
Sambalpur,Odisha,2015,Rice,Kharif,Red,Tube Well,890.0,31.9,129814.0,2.859999691866825,371268.0,221.2,230.7,248.3,189.8,65.5,6.97,Cereal,3.224,-0.3640000000000003,Moderate,2,Hot & Dry,1,0.3921833573126505,0.0358024691358024,1.0,0.85,0.9,1.0,1.0,0.0273888888888888,Medium Stress,1.0
Sambalpur,Odisha,2016,Rice,Kharif,Laterite,Rainfed,1584.0,28.4,153467.0,2.821701082317371,433038.0,183.3,146.4,138.8,127.1,79.1,5.16,Cereal,2.86,-0.08,Good,3,Cool & Wet,4,0.0817343092971195,0.0179179810725552,1.0,1.2,0.9,1.0,0.9,0.0174162776025236,Low Stress,0.993259305431312
Sambalpur,Odisha,2017,Rice,Kharif,Red,Canal,960.0,38.3,140839.0,2.9355008200853456,413433.0,174.2,192.8,246.9,141.2,58.5,6.64,Cereal,2.78,0.0700000000000002,Moderate,2,Hot & Dry,1,0.3349576841948798,0.0398543184183142,1.0,0.95,0.9,1.15,1.0,0.0391867585848074,Medium Stress,1.0219677889527827
Sambalpur,Odisha,2018,Rice,Kharif,Red,Tube Well,935.0,34.8,103255.0,3.7828967120236308,390603.0,244.1,234.4,213.4,169.4,50.6,5.77,Cereal,2.85,0.77,Moderate,2,Hot & Dry,1,0.3457487507837768,0.0371794871794871,1.0,0.85,0.9,1.0,1.0,0.0284423076923076,Medium Stress,1.189577864416373
Sambalpur,Odisha,2019,Rice,Kharif,Laterite,Canal,825.0,28.1,124566.0,3.264799383459371,406683.0,152.3,111.2,124.6,208.3,49.1,5.98,Cereal,3.62,-0.54,Moderate,2,Hot & Dry,1,0.1482367204798902,0.0340193704600484,1.15,0.95,0.9,1.0,1.0,0.0334495460048426,Medium Stress,0.9810883460692024
Sambalpur,Odisha,2020,Rice,Kharif,Loamy,Canal,828.0,33.0,121149.0,3.440003631891307,416753.0,138.2,365.6,226.5,210.0,55.1,6.12,Cereal,3.08,0.1200000000000001,Moderate,2,Hot & Dry,1,0.5756388772337753,0.0398069963811821,1.0,0.95,0.9,1.0,1.0,0.0340349819059107,Medium Stress,0.9840109045777982
Sambalpur,Odisha,2021,Rice,Kharif,Loamy,Canal,800.0,30.0,130933.0,3.6623998533601156,479529.0,155.1,305.7,244.3,286.0,55.3,6.66,Cereal,3.2,0.1599999999999997,Moderate,2,Hot & Dry,1,0.5860856574124552,0.0374531835205992,1.0,0.95,0.9,1.0,1.0,0.0320224719101123,Medium Stress,1.0598036615296458
Sambalpur,Odisha,2022,Rice,Kharif,Red,Rainfed,1028.0,32.0,99424.0,5.17139724814934,514161.0,230.8,151.1,177.8,148.5,62.0,6.3,Cereal,3.36,1.3199999999999998,Moderate,2,Balanced,3,0.2060965128828703,0.0310981535471331,1.0,1.2,0.9,1.0,1.0,0.0335860058309037,Medium Stress,1.2640087680606678
Sambalpur,Odisha,2023,Rice,Kharif,Loamy,Rainfed,1033.0,32.7,96674.0,4.446397169869872,429851.0,121.2,230.7,215.8,274.8,56.2,7.13,Cereal,4.68,-0.7099999999999995,Moderate,2,Balanced,3,0.462444028384087,0.0316247582205029,1.0,1.2,0.9,1.0,1.0,0.0341547388781431,Medium Stress,1.0044424981310278
Sambalpur,Odisha,2024,Rice,Kharif,Loamy,Tube Well,866.0,38.0,113720.0,2.0884013366162506,237493.0,105.7,298.4,215.3,226.2,43.6,7.76,Cereal,3.97,-2.13,Moderate,2,Hot & Dry,1,0.5122084272493507,0.0438292964244521,1.15,0.85,0.9,1.15,1.0,0.0443426470588235,Medium Stress,0.5352041039778301
Sambalpur,Odisha,2025,Rice,Kharif,Red,Tube Well,875.0,38.6,145053.0,2.495501644226593,361980.0,159.1,218.9,219.9,210.9,40.0,6.75,Cereal,1.84,0.3299999999999998,Moderate,2,Hot & Dry,1,0.4024294119741336,0.0440639269406392,1.15,0.85,0.9,1.15,1.0,0.0445800256849315,Medium Stress,0.8290427569108992
Sambalpur,Odisha,2015,Sugarcane,Kharif,Red,Canal,800.0,28.6,8520.0,72.6199530516432,618722.0,350.0,193.3,260.4,138.2,48.5,5.81,Cash Crop,70.17699999999999,2.443000000000012,Moderate,2,Hot & Dry,1,0.2671961400637518,0.0357053682896379,1.15,0.95,0.9,1.0,1.0,0.0351073033707865,Medium Stress,1.0
Sambalpur,Odisha,2016,Sugarcane,Kharif,Red,Rainfed,1286.0,30.1,8702.0,84.83371638703747,738223.0,350.0,153.5,172.2,175.3,69.2,6.2,Cash Crop,72.62,10.959999999999994,Good,3,Balanced,3,0.2210397576652199,0.0233877233877233,1.0,1.2,0.9,1.0,1.0,0.0252587412587412,Medium Stress,1.077570522039506
Sambalpur,Odisha,2017,Sugarcane,Kharif,Loamy,Canal,800.0,34.2,10817.0,67.5577331977443,730772.0,226.5,263.7,226.7,216.5,55.1,7.34,Cash Crop,83.58,-17.989999999999995,Moderate,2,Hot & Dry,1,0.448997909479214,0.0426966292134831,1.0,0.95,0.9,1.0,1.0,0.036505617977528,Medium Stress,0.9007241287265504
Sambalpur,Odisha,2018,Sugarcane,Kharif,Alluvial,Tube Well,906.0,33.2,11246.0,72.36626356037702,813831.0,273.0,310.5,209.9,298.1,46.0,7.09,Cash Crop,65.59,3.6599999999999966,Moderate,2,Hot & Dry,1,0.6364447623083995,0.0366041896361631,1.15,0.85,0.9,1.0,1.0,0.0322025358324145,Medium Stress,0.9659236501526368
Sambalpur,Odisha,2019,Sugarcane,Kharif,Alluvial,Canal,839.0,29.9,11172.0,72.95981023988543,815107.0,243.7,304.4,241.7,231.8,63.5,7.26,Cash Crop,69.25,-0.4200000000000017,Moderate,2,Hot & Dry,1,0.5150868858687214,0.035595238095238,1.0,0.95,0.9,1.0,1.0,0.0304339285714285,Medium Stress,1.028163831745576
Sambalpur,Odisha,2020,Sugarcane,Kharif,Alluvial,Canal,800.0,29.3,5944.0,65.40292732166891,388755.0,221.9,219.2,204.7,222.0,51.0,6.83,Cash Crop,68.83,-7.989999999999995,Moderate,2,Hot & Dry,1,0.3997693439881095,0.0365792759051186,1.0,0.95,0.9,1.0,1.0,0.0312752808988764,Medium Stress,0.931095297374266
Sambalpur,Odisha,2021,Sugarcane,Kharif,Laterite,Canal,1015.0,27.4,7402.0,74.98108619292083,555010.0,329.7,97.6,184.5,140.1,74.5,5.16,Cash Crop,60.84,7.950000000000003,Moderate,2,Balanced,3,0.0960417267710215,0.0269685039370078,1.0,0.95,0.9,1.0,1.0,0.0230580708661417,Medium Stress,1.0543696771725457
Sambalpur,Odisha,2022,Sugarcane,Kharif,Laterite,Rainfed,1022.0,32.6,11805.0,90.04642100804743,1062998.0,350.0,162.1,113.7,134.0,70.2,6.02,Cash Crop,68.79,12.699999999999989,Moderate,2,Balanced,3,0.1370404136125819,0.0318670576735092,1.0,1.2,0.9,1.0,1.0,0.03441642228739,Medium Stress,1.1723245828345827
Sambalpur,Odisha,2023,Sugarcane,Kharif,Alluvial,Rainfed,1125.0,35.5,7590.0,72.08313570487483,547111.0,162.7,264.8,197.6,138.2,64.0,6.64,Cash Crop,81.49,-17.129999999999995,Moderate,2,Balanced,3,0.3877325546069142,0.0315275310834813,1.0,1.2,0.9,1.15,1.0,0.0391571936056838,Medium Stress,0.912018981790275
Sambalpur,Odisha,2024,Sugarcane,Kharif,Loamy,Canal,800.0,34.3,8235.0,75.38664238008501,620809.0,269.8,371.1,239.0,278.5,61.1,7.79,Cash Crop,64.36,2.0600000000000023,Moderate,2,Hot & Dry,1,0.5505084282911894,0.0428214731585518,1.0,0.95,0.9,1.0,1.0,0.0366123595505617,Medium Stress,0.9521873792351092
Sambalpur,Odisha,2025,Sugarcane,Kharif,Red,Rainfed,1086.0,28.2,11252.0,82.08700675435477,923643.0,350.0,155.0,190.9,137.7,75.0,6.46,Cash Crop,66.42,4.959999999999994,Moderate,2,Balanced,3,0.2106897233692483,0.0259429622815087,1.0,1.2,0.9,1.0,1.0,0.0280183992640294,Medium Stress,1.072767334824986
Subarnapur,Odisha,2015,Arhar,Rabi,Loamy,Tube Well,800.0,31.1,18415.0,0.6299755633994026,11601.0,53.9,424.8,274.6,247.3,57.6,7.59,Pulse,1.041,-0.4109999999999999,Moderate,2,Hot & Dry,1,0.6988509018292104,0.0388264669163545,1.0,0.85,1.0,1.0,1.0,0.0330024968789013,Medium Stress,1.0
Subarnapur,Odisha,2016,Arhar,Rabi,Loamy,Canal,1305.0,29.7,16956.0,1.4514626091059213,24611.0,40.1,427.5,224.2,215.2,64.7,6.33,Pulse,0.63,0.7999999999999999,Good,3,Balanced,3,0.5998616746387604,0.0227411944869831,1.0,0.95,1.0,1.0,1.0,0.0216041347626339,Medium Stress,1.3946728067919187
Subarnapur,Odisha,2017,Arhar,Rabi,Red,Canal,895.0,37.0,25321.0,0.7004067769835315,17735.0,48.6,173.5,200.8,164.5,48.8,6.94,Pulse,1.43,-0.7499999999999999,Moderate,2,Hot & Dry,1,0.2403290227657433,0.0412946428571428,1.15,0.95,1.0,1.15,1.0,0.0518815569196428,High Stress,0.7553333737513585
